date,day,month,year,hour,borough,latitude,longitude,1_engine_presence
2017-07-10,1,7,2017,7,1,40.73033,-73.9987,1
2017-02-27,1,2,2017,10,1,40.73033,-73.9987,0
2017-02-27,1,2,2017,10,1,40.73033,-73.9987,1
2017-02-27,1,2,2017,10,1,40.73033,-73.9987,1
2017-03-22,3,3,2017,20,1,40.73033,-73.9987,0
2017-03-22,3,3,2017,20,1,40.73033,-73.9987,0
2017-03-22,3,3,2017,20,1,40.73033,-73.9987,1
2017-08-13,0,8,2017,5,1,40.73033,-73.9987,1
2017-08-13,0,8,2017,5,1,40.73033,-73.9987,1
2017-08-13,0,8,2017,5,1,40.73033,-73.9987,0
2017-04-22,6,4,2017,1,1,40.73033,-73.9987,0
2017-04-22,6,4,2017,1,1,40.73033,-73.9987,0
2017-04-22,6,4,2017,1,1,40.73033,-73.9987,0
2017-10-21,6,10,2017,14,1,40.73033,-73.9987,0
2017-10-21,6,10,2017,14,1,40.73033,-73.9987,0
2017-10-21,6,10,2017,14,1,40.73033,-73.9987,0
2017-03-26,0,3,2017,12,1,40.73033,-73.9987,0
2017-03-26,0,3,2017,12,1,40.73033,-73.9987,0
2017-03-26,0,3,2017,12,1,40.73033,-73.9987,0
2017-09-15,5,9,2017,13,1,40.73033,-73.9987,0
2017-09-15,5,9,2017,13,1,40.73033,-73.9987,0
2017-09-15,5,9,2017,13,1,40.73033,-73.9987,0
2017-12-18,1,12,2017,16,1,40.73033,-73.9987,0
2017-12-18,1,12,2017,16,1,40.73033,-73.9987,0
2017-12-18,1,12,2017,16,1,40.73033,-73.9987,0
2017-02-09,4,2,2017,10,1,40.73033,-73.9987,1
2017-02-09,4,2,2017,10,1,40.73033,-73.9987,0
2017-02-09,4,2,2017,10,1,40.73033,-73.9987,1
2017-12-18,1,12,2017,20,1,40.73033,-73.9987,0
2017-12-18,1,12,2017,20,1,40.73033,-73.9987,0
2017-12-18,1,12,2017,20,1,40.73033,-73.9987,0
2018-01-09,1,1,2018,17,1,40.73033,-73.9987,1
2018-01-09,1,1,2018,17,1,40.73033,-73.9987,0
2018-01-09,1,1,2018,17,1,40.73033,-73.9987,1
2018-01-24,2,1,2018,10,1,40.73033,-73.9987,0
2018-01-24,2,1,2018,10,1,40.73033,-73.9987,0
2018-01-24,2,1,2018,10,1,40.73033,-73.9987,0
2017-12-09,6,12,2017,13,1,40.73033,-73.9987,0
2017-12-09,6,12,2017,13,1,40.73033,-73.9987,0
2017-12-09,6,12,2017,13,1,40.73033,-73.9987,0
2017-10-31,2,10,2017,3,1,40.73033,-73.9987,0
2017-10-31,2,10,2017,3,1,40.73033,-73.9987,0
2017-10-31,2,10,2017,3,1,40.73033,-73.9987,0
2017-09-30,6,9,2017,19,1,40.73033,-73.9987,0
2017-09-30,6,9,2017,19,1,40.73033,-73.9987,0
2017-09-30,6,9,2017,19,1,40.73033,-73.9987,0
2017-12-30,6,12,2017,17,1,40.73033,-73.9987,0
2017-12-30,6,12,2017,17,1,40.73033,-73.9987,0
2017-12-30,6,12,2017,17,1,40.73033,-73.9987,0
2016-11-16,5,11,2016,17,1,40.73033,-73.9987,0
2016-11-16,5,11,2016,17,1,40.73033,-73.9987,0
2016-11-16,5,11,2016,17,1,40.73033,-73.9987,0
2017-04-13,4,4,2017,23,1,40.73033,-73.9987,0
2017-04-13,4,4,2017,23,1,40.73033,-73.9987,0
2017-04-13,4,4,2017,23,1,40.73033,-73.9987,0
2017-09-13,3,9,2017,20,1,40.73033,-73.9987,0
2017-09-13,3,9,2017,20,1,40.73033,-73.9987,0
2017-09-13,3,9,2017,20,1,40.73033,-73.9987,0
2017-01-29,0,1,2017,12,1,40.73033,-73.9987,0
2017-01-29,0,1,2017,12,1,40.73033,-73.9987,0
2017-01-29,0,1,2017,12,1,40.73033,-73.9987,0
2017-03-28,2,3,2017,0,1,40.73033,-73.9987,0
2017-03-28,2,3,2017,0,1,40.73033,-73.9987,1
2017-03-28,2,3,2017,0,1,40.73033,-73.9987,1
2016-11-21,3,11,2016,16,1,40.73033,-73.9987,0
2016-11-21,3,11,2016,16,1,40.73033,-73.9987,0
2016-11-21,3,11,2016,16,1,40.73033,-73.9987,1
2017-04-21,5,4,2017,20,1,40.73033,-73.9987,0
2017-04-21,5,4,2017,20,1,40.73033,-73.9987,0
2017-04-21,5,4,2017,20,1,40.73033,-73.9987,0
2017-02-17,5,2,2017,2,1,40.73033,-73.9987,1
2017-02-17,5,2,2017,2,1,40.73033,-73.9987,1
2017-02-17,5,2,2017,2,1,40.73033,-73.9987,1
2017-05-19,5,5,2017,8,1,40.73033,-73.9987,0
2017-05-19,5,5,2017,8,1,40.73033,-73.9987,1
2017-05-19,5,5,2017,8,1,40.73033,-73.9987,0
2017-03-12,0,3,2017,13,1,40.73033,-73.9987,0
2017-03-12,0,3,2017,13,1,40.73033,-73.9987,0
2017-03-12,0,3,2017,13,1,40.73033,-73.9987,1
2018-01-11,3,1,2018,8,1,40.73033,-73.9987,0
2018-01-11,3,1,2018,8,1,40.73033,-73.9987,0
2018-01-11,3,1,2018,8,1,40.73033,-73.9987,0
2016-12-01,6,12,2016,10,1,40.73033,-73.9987,0
2016-12-01,6,12,2016,10,1,40.73033,-73.9987,0
2016-12-01,6,12,2016,10,1,40.73033,-73.9987,0
2017-04-16,0,4,2017,20,1,40.73033,-73.9987,0
2017-04-16,0,4,2017,20,1,40.73033,-73.9987,0
2017-04-16,0,4,2017,20,1,40.73033,-73.9987,0
2017-05-30,2,5,2017,21,1,40.73033,-73.9987,0
2017-05-30,2,5,2017,21,1,40.73033,-73.9987,0
2017-05-30,2,5,2017,21,1,40.73033,-73.9987,0
2017-06-24,6,6,2017,13,1,40.73033,-73.9987,0
2017-06-24,6,6,2017,13,1,40.73033,-73.9987,1
2017-06-24,6,6,2017,13,1,40.73033,-73.9987,0
2017-10-22,0,10,2017,7,1,40.73033,-73.9987,0
2017-10-22,0,10,2017,7,1,40.73033,-73.9987,0
2017-10-22,0,10,2017,7,1,40.73033,-73.9987,1
2016-12-14,5,12,2016,11,1,40.73033,-73.9987,0
2016-12-14,5,12,2016,11,1,40.73033,-73.9987,0
2016-12-14,5,12,2016,11,1,40.73033,-73.9987,0
2016-11-09,5,11,2016,5,1,40.73033,-73.9987,1
2016-11-09,5,11,2016,5,1,40.73033,-73.9987,1
2016-11-09,5,11,2016,5,1,40.73033,-73.9987,1
2017-02-09,4,2,2017,19,1,40.73033,-73.9987,0
2017-02-09,4,2,2017,19,1,40.73033,-73.9987,0
2017-02-09,4,2,2017,19,1,40.73033,-73.9987,0
2018-01-13,5,1,2018,5,1,40.73033,-73.9987,1
2018-01-13,5,1,2018,5,1,40.73033,-73.9987,1
2018-01-13,5,1,2018,5,1,40.73033,-73.9987,1
2016-12-22,6,12,2016,9,1,40.73033,-73.9987,0
2016-12-22,6,12,2016,9,1,40.73033,-73.9987,0
2016-12-22,6,12,2016,9,1,40.73033,-73.9987,1
2017-11-10,5,11,2017,9,1,40.73033,-73.9987,0
2017-11-10,5,11,2017,9,1,40.73033,-73.9987,0
2017-11-10,5,11,2017,9,1,40.73033,-73.9987,0
2016-11-28,3,11,2016,18,1,40.73033,-73.9987,1
2016-11-28,3,11,2016,18,1,40.73033,-73.9987,0
2016-11-28,3,11,2016,18,1,40.73033,-73.9987,1
2018-01-08,0,1,2018,9,1,40.73033,-73.9987,0
2018-01-08,0,1,2018,9,1,40.73033,-73.9987,0
2018-01-08,0,1,2018,9,1,40.73033,-73.9987,0
2017-12-11,1,12,2017,11,1,40.73033,-73.9987,0
2017-12-11,1,12,2017,11,1,40.73033,-73.9987,0
2017-12-11,1,12,2017,11,1,40.73033,-73.9987,0
2017-07-21,5,7,2017,1,1,40.73033,-73.9987,1
2017-07-21,5,7,2017,1,1,40.73033,-73.9987,1
2017-07-21,5,7,2017,1,1,40.73033,-73.9987,1
2017-03-28,2,3,2017,16,1,40.73033,-73.9987,0
2017-03-28,2,3,2017,16,1,40.73033,-73.9987,0
2017-03-28,2,3,2017,16,1,40.73033,-73.9987,0
2017-03-25,6,3,2017,3,1,40.73033,-73.9987,0
2017-03-25,6,3,2017,3,1,40.73033,-73.9987,0
2017-03-25,6,3,2017,3,1,40.73033,-73.9987,0
2016-11-07,3,11,2016,15,1,40.73033,-73.9987,1
2016-11-07,3,11,2016,15,1,40.73033,-73.9987,0
2016-11-07,3,11,2016,15,1,40.73033,-73.9987,1
2017-12-04,1,12,2017,13,1,40.73033,-73.9987,1
2017-12-04,1,12,2017,13,1,40.73033,-73.9987,1
2017-12-04,1,12,2017,13,1,40.73033,-73.9987,0
2017-08-12,6,8,2017,12,1,40.73033,-73.9987,0
2017-08-12,6,8,2017,12,1,40.73033,-73.9987,1
2017-08-12,6,8,2017,12,1,40.73033,-73.9987,0
2016-12-09,0,12,2016,8,1,40.73033,-73.9987,0
2016-12-09,0,12,2016,8,1,40.73033,-73.9987,0
2016-12-09,0,12,2016,8,1,40.73033,-73.9987,1
2017-10-15,0,10,2017,3,1,40.73033,-73.9987,0
2017-10-15,0,10,2017,3,1,40.73033,-73.9987,0
2017-10-15,0,10,2017,3,1,40.73033,-73.9987,0
2017-02-16,4,2,2017,12,1,40.73033,-73.9987,0
2017-02-16,4,2,2017,12,1,40.73033,-73.9987,0
2017-02-16,4,2,2017,12,1,40.73033,-73.9987,0
2017-10-17,2,10,2017,15,1,40.73033,-73.9987,0
2017-10-17,2,10,2017,15,1,40.73033,-73.9987,0
2017-10-17,2,10,2017,15,1,40.73033,-73.9987,1
2017-03-02,4,3,2017,18,1,40.73033,-73.9987,0
2017-03-02,4,3,2017,18,1,40.73033,-73.9987,0
2017-03-02,4,3,2017,18,1,40.73033,-73.9987,0
2017-04-30,0,4,2017,11,1,40.73033,-73.9987,1
2017-04-30,0,4,2017,11,1,40.73033,-73.9987,0
2017-04-30,0,4,2017,11,1,40.73033,-73.9987,1
2017-03-31,5,3,2017,9,1,40.73033,-73.9987,0
2017-03-31,5,3,2017,9,1,40.73033,-73.9987,0
2017-03-31,5,3,2017,9,1,40.73033,-73.9987,0
2017-05-11,4,5,2017,7,1,40.73033,-73.9987,0
2017-05-11,4,5,2017,7,1,40.73033,-73.9987,0
2017-05-11,4,5,2017,7,1,40.73033,-73.9987,0
2017-03-24,5,3,2017,11,1,40.73033,-73.9987,0
2017-03-24,5,3,2017,11,1,40.73033,-73.9987,1
2017-03-24,5,3,2017,11,1,40.73033,-73.9987,0
2018-01-12,4,1,2018,9,1,40.73033,-73.9987,0
2018-01-12,4,1,2018,9,1,40.73033,-73.9987,0
2018-01-12,4,1,2018,9,1,40.73033,-73.9987,0
2016-11-08,4,11,2016,8,1,40.73033,-73.9987,0
2016-11-08,4,11,2016,8,1,40.73033,-73.9987,0
2016-11-08,4,11,2016,8,1,40.73033,-73.9987,0
2017-12-09,6,12,2017,8,1,40.73033,-73.9987,0
2017-12-09,6,12,2017,8,1,40.73033,-73.9987,0
2017-12-09,6,12,2017,8,1,40.73033,-73.9987,0
2017-02-01,3,2,2017,21,1,40.73033,-73.9987,0
2017-02-01,3,2,2017,21,1,40.73033,-73.9987,0
2017-02-01,3,2,2017,21,1,40.73033,-73.9987,0
2017-08-17,4,8,2017,13,1,40.73033,-73.9987,0
2017-08-17,4,8,2017,13,1,40.73033,-73.9987,0
2017-08-17,4,8,2017,13,1,40.73033,-73.9987,1
2017-03-19,0,3,2017,18,1,40.73033,-73.9987,0
2017-03-19,0,3,2017,18,1,40.73033,-73.9987,0
2017-03-19,0,3,2017,18,1,40.73033,-73.9987,0
2017-02-15,3,2,2017,16,1,40.73033,-73.9987,0
2017-02-15,3,2,2017,16,1,40.73033,-73.9987,0
2017-02-15,3,2,2017,16,1,40.73033,-73.9987,0
2017-12-14,4,12,2017,21,1,40.73033,-73.9987,0
2017-12-14,4,12,2017,21,1,40.73033,-73.9987,0
2017-12-14,4,12,2017,21,1,40.73033,-73.9987,0
2017-03-29,3,3,2017,17,1,40.73033,-73.9987,1
2017-03-29,3,3,2017,17,1,40.73033,-73.9987,1
2017-03-29,3,3,2017,17,1,40.73033,-73.9987,1
2017-02-03,5,2,2017,18,1,40.73033,-73.9987,0
2017-02-03,5,2,2017,18,1,40.73033,-73.9987,0
2017-02-03,5,2,2017,18,1,40.73033,-73.9987,0
2017-11-18,6,11,2017,23,1,40.73033,-73.9987,1
2017-11-18,6,11,2017,23,1,40.73033,-73.9987,1
2017-11-18,6,11,2017,23,1,40.73033,-73.9987,1
2017-05-21,0,5,2017,12,1,40.73033,-73.9987,0
2017-05-21,0,5,2017,12,1,40.73033,-73.9987,1
2017-05-21,0,5,2017,12,1,40.73033,-73.9987,1
2017-11-15,3,11,2017,5,1,40.73033,-73.9987,0
2017-11-15,3,11,2017,5,1,40.73033,-73.9987,0
2017-11-15,3,11,2017,5,1,40.73033,-73.9987,0
2017-09-22,5,9,2017,11,1,40.73033,-73.9987,0
2017-09-22,5,9,2017,11,1,40.73033,-73.9987,1
2017-09-22,5,9,2017,11,1,40.73033,-73.9987,0
2016-11-15,4,11,2016,8,1,40.73033,-73.9987,1
2016-11-15,4,11,2016,8,1,40.73033,-73.9987,1
2016-11-15,4,11,2016,8,1,40.73033,-73.9987,0
2017-10-29,0,10,2017,11,1,40.73033,-73.9987,0
2017-10-29,0,10,2017,11,1,40.73033,-73.9987,0
2017-10-29,0,10,2017,11,1,40.73033,-73.9987,0
2017-09-10,0,9,2017,14,1,40.73033,-73.9987,0
2017-09-10,0,9,2017,14,1,40.73033,-73.9987,0
2017-09-10,0,9,2017,14,1,40.73033,-73.9987,1
2017-12-16,6,12,2017,10,1,40.73033,-73.9987,0
2017-12-16,6,12,2017,10,1,40.73033,-73.9987,1
2017-12-16,6,12,2017,10,1,40.73033,-73.9987,1
2017-10-16,1,10,2017,21,1,40.73033,-73.9987,0
2017-10-16,1,10,2017,21,1,40.73033,-73.9987,0
2017-10-16,1,10,2017,21,1,40.73033,-73.9987,0
2016-12-18,2,12,2016,20,1,40.73033,-73.9987,0
2016-12-18,2,12,2016,20,1,40.73033,-73.9987,0
2016-12-18,2,12,2016,20,1,40.73033,-73.9987,0
2018-01-11,3,1,2018,17,1,40.73033,-73.9987,0
2018-01-11,3,1,2018,17,1,40.73033,-73.9987,1
2018-01-11,3,1,2018,17,1,40.73033,-73.9987,1
2017-01-27,5,1,2017,12,1,40.73033,-73.9987,1
2017-01-27,5,1,2017,12,1,40.73033,-73.9987,1
2017-01-27,5,1,2017,12,1,40.73033,-73.9987,1
2017-10-26,4,10,2017,18,1,40.73033,-73.9987,1
2017-10-26,4,10,2017,18,1,40.73033,-73.9987,1
2017-10-26,4,10,2017,18,1,40.73033,-73.9987,0
2017-03-22,3,3,2017,20,1,40.73033,-73.9987,0
2017-03-22,3,3,2017,20,1,40.73033,-73.9987,0
2017-03-22,3,3,2017,20,1,40.73033,-73.9987,0
2017-02-02,4,2,2017,14,1,40.73033,-73.9987,0
2017-02-02,4,2,2017,14,1,40.73033,-73.9987,0
2017-02-02,4,2,2017,14,1,40.73033,-73.9987,0
2017-08-16,3,8,2017,9,1,40.73033,-73.9987,1
2017-08-16,3,8,2017,9,1,40.73033,-73.9987,0
2017-08-16,3,8,2017,9,1,40.73033,-73.9987,1
2017-05-17,3,5,2017,1,1,40.73033,-73.9987,1
2017-05-17,3,5,2017,1,1,40.73033,-73.9987,0
2017-05-17,3,5,2017,1,1,40.73033,-73.9987,1
2018-01-15,0,1,2018,7,1,40.73033,-73.9987,0
2018-01-15,0,1,2018,7,1,40.73033,-73.9987,0
2018-01-15,0,1,2018,7,1,40.73033,-73.9987,0
2018-01-06,5,1,2018,13,1,40.73033,-73.9987,0
2018-01-06,5,1,2018,13,1,40.73033,-73.9987,0
2018-01-06,5,1,2018,13,1,40.73033,-73.9987,0
2018-01-07,6,1,2018,13,1,40.73033,-73.9987,1
2018-01-07,6,1,2018,13,1,40.73033,-73.9987,0
2018-01-07,6,1,2018,13,1,40.73033,-73.9987,0
2017-02-08,3,2,2017,13,1,40.73033,-73.9987,0
2017-02-08,3,2,2017,13,1,40.73033,-73.9987,0
2017-02-08,3,2,2017,13,1,40.73033,-73.9987,0
2017-02-12,0,2,2017,12,1,40.73033,-73.9987,0
2017-02-12,0,2,2017,12,1,40.73033,-73.9987,1
2017-02-12,0,2,2017,12,1,40.73033,-73.9987,0
2017-12-02,6,12,2017,12,1,40.73033,-73.9987,0
2017-12-02,6,12,2017,12,1,40.73033,-73.9987,0
2017-12-02,6,12,2017,12,1,40.73033,-73.9987,0
2018-01-15,0,1,2018,10,1,40.73033,-73.9987,0
2018-01-15,0,1,2018,10,1,40.73033,-73.9987,0
2018-01-15,0,1,2018,10,1,40.73033,-73.9987,1
2017-04-17,1,4,2017,12,1,40.73033,-73.9987,0
2017-04-17,1,4,2017,12,1,40.73033,-73.9987,0
2017-04-17,1,4,2017,12,1,40.73033,-73.9987,0
2017-12-11,1,12,2017,12,1,40.73033,-73.9987,0
2017-12-11,1,12,2017,12,1,40.73033,-73.9987,0
2017-12-11,1,12,2017,12,1,40.73033,-73.9987,0
2017-05-29,1,5,2017,9,1,40.73033,-73.9987,0
2017-05-29,1,5,2017,9,1,40.73033,-73.9987,0
2017-05-29,1,5,2017,9,1,40.73033,-73.9987,0
2016-11-17,6,11,2016,15,1,40.73033,-73.9987,0
2016-11-17,6,11,2016,15,1,40.73033,-73.9987,0
2016-11-17,6,11,2016,15,1,40.73033,-73.9987,0
2017-02-21,2,2,2017,7,1,40.73033,-73.9987,0
2017-02-21,2,2,2017,7,1,40.73033,-73.9987,0
2017-02-21,2,2,2017,7,1,40.73033,-73.9987,0
2017-11-22,3,11,2017,18,1,40.73033,-73.9987,0
2017-11-22,3,11,2017,18,1,40.73033,-73.9987,1
2017-11-22,3,11,2017,18,1,40.73033,-73.9987,1
2016-12-02,0,12,2016,21,1,40.73033,-73.9987,0
2016-12-02,0,12,2016,21,1,40.73033,-73.9987,0
2016-12-02,0,12,2016,21,1,40.73033,-73.9987,0
2017-06-14,3,6,2017,11,1,40.73033,-73.9987,0
2017-06-14,3,6,2017,11,1,40.73033,-73.9987,0
2017-06-14,3,6,2017,11,1,40.73033,-73.9987,0
2017-01-27,5,1,2017,15,1,40.73033,-73.9987,0
2017-01-27,5,1,2017,15,1,40.73033,-73.9987,0
2017-01-27,5,1,2017,15,1,40.73033,-73.9987,0
2016-12-16,0,12,2016,8,1,40.73033,-73.9987,1
2016-12-16,0,12,2016,8,1,40.73033,-73.9987,1
2016-12-16,0,12,2016,8,1,40.73033,-73.9987,0
2017-09-04,1,9,2017,14,1,40.73033,-73.9987,0
2017-09-04,1,9,2017,14,1,40.73033,-73.9987,1
2017-09-04,1,9,2017,14,1,40.73033,-73.9987,0
2017-02-05,0,2,2017,7,1,40.73033,-73.9987,0
2017-02-05,0,2,2017,7,1,40.73033,-73.9987,0
2017-02-05,0,2,2017,7,1,40.73033,-73.9987,0
2017-02-09,4,2,2017,16,1,40.73033,-73.9987,0
2017-02-09,4,2,2017,16,1,40.73033,-73.9987,0
2017-02-09,4,2,2017,16,1,40.73033,-73.9987,0
2017-03-06,1,3,2017,17,1,40.73033,-73.9987,0
2017-03-06,1,3,2017,17,1,40.73033,-73.9987,0
2017-03-06,1,3,2017,17,1,40.73033,-73.9987,1
2017-11-18,6,11,2017,10,1,40.73033,-73.9987,0
2017-11-18,6,11,2017,10,1,40.73033,-73.9987,0
2017-11-18,6,11,2017,10,1,40.73033,-73.9987,0
2017-03-30,4,3,2017,14,1,40.73033,-73.9987,0
2017-03-30,4,3,2017,14,1,40.73033,-73.9987,0
2017-03-30,4,3,2017,14,1,40.73033,-73.9987,1
2017-12-13,3,12,2017,19,1,40.73033,-73.9987,0
2017-12-13,3,12,2017,19,1,40.73033,-73.9987,0
2017-12-13,3,12,2017,19,1,40.73033,-73.9987,0
2018-01-11,3,1,2018,13,1,40.73033,-73.9987,0
2018-01-11,3,1,2018,13,1,40.73033,-73.9987,1
2018-01-11,3,1,2018,13,1,40.73033,-73.9987,1
2017-07-28,5,7,2017,14,1,40.73033,-73.9987,0
2017-07-28,5,7,2017,14,1,40.73033,-73.9987,0
2017-07-28,5,7,2017,14,1,40.73033,-73.9987,0
2017-12-25,1,12,2017,15,1,40.73033,-73.9987,0
2017-12-25,1,12,2017,15,1,40.73033,-73.9987,0
2017-12-25,1,12,2017,15,1,40.73033,-73.9987,0
2017-08-07,1,8,2017,10,1,40.73033,-73.9987,0
2017-08-07,1,8,2017,10,1,40.73033,-73.9987,0
2017-08-07,1,8,2017,10,1,40.73033,-73.9987,0
2017-09-11,1,9,2017,14,1,40.73033,-73.9987,0
2017-09-11,1,9,2017,14,1,40.73033,-73.9987,1
2017-09-11,1,9,2017,14,1,40.73033,-73.9987,0
2017-03-23,4,3,2017,9,1,40.73033,-73.9987,0
2017-03-23,4,3,2017,9,1,40.73033,-73.9987,0
2017-03-23,4,3,2017,9,1,40.73033,-73.9987,0
2017-03-03,5,3,2017,15,1,40.73033,-73.9987,0
2017-03-03,5,3,2017,15,1,40.73033,-73.9987,0
2017-03-03,5,3,2017,15,1,40.73033,-73.9987,0
2017-02-09,4,2,2017,11,1,40.73033,-73.9987,0
2017-02-09,4,2,2017,11,1,40.73033,-73.9987,1
2017-02-09,4,2,2017,11,1,40.73033,-73.9987,0
2016-12-26,3,12,2016,18,1,40.73033,-73.9987,0
2016-12-26,3,12,2016,18,1,40.73033,-73.9987,0
2016-12-26,3,12,2016,18,1,40.73033,-73.9987,0
2017-05-02,2,5,2017,22,1,40.73033,-73.9987,1
2017-05-02,2,5,2017,22,1,40.73033,-73.9987,1
2017-05-02,2,5,2017,22,1,40.73033,-73.9987,1
2017-12-09,6,12,2017,13,1,40.73033,-73.9987,0
2017-12-09,6,12,2017,13,1,40.73033,-73.9987,0
2017-12-09,6,12,2017,13,1,40.73033,-73.9987,0
2017-03-08,3,3,2017,9,1,40.73033,-73.9987,0
2017-03-08,3,3,2017,9,1,40.73033,-73.9987,0
2017-03-08,3,3,2017,9,1,40.73033,-73.9987,0
2017-04-26,3,4,2017,15,1,40.73033,-73.9987,0
2017-04-26,3,4,2017,15,1,40.73033,-73.9987,0
2017-04-26,3,4,2017,15,1,40.73033,-73.9987,0
2017-07-23,0,7,2017,5,1,40.73033,-73.9987,0
2017-07-23,0,7,2017,5,1,40.73033,-73.9987,0
2017-07-23,0,7,2017,5,1,40.73033,-73.9987,0
2016-12-23,0,12,2016,10,1,40.73033,-73.9987,0
2016-12-23,0,12,2016,10,1,40.73033,-73.9987,0
2016-12-23,0,12,2016,10,1,40.73033,-73.9987,0
2017-11-29,3,11,2017,9,1,40.73033,-73.9987,0
2017-11-29,3,11,2017,9,1,40.73033,-73.9987,0
2017-11-29,3,11,2017,9,1,40.73033,-73.9987,0
2017-07-14,5,7,2017,13,1,40.73033,-73.9987,0
2017-07-14,5,7,2017,13,1,40.73033,-73.9987,0
2017-07-14,5,7,2017,13,1,40.73033,-73.9987,0
2017-03-27,1,3,2017,8,1,40.73033,-73.9987,0
2017-03-27,1,3,2017,8,1,40.73033,-73.9987,0
2017-03-27,1,3,2017,8,1,40.73033,-73.9987,0
2017-08-31,4,8,2017,7,1,40.73033,-73.9987,0
2017-08-31,4,8,2017,7,1,40.73033,-73.9987,0
2017-08-31,4,8,2017,7,1,40.73033,-73.9987,0
2017-09-04,1,9,2017,18,1,40.73033,-73.9987,0
2017-09-04,1,9,2017,18,1,40.73033,-73.9987,0
2017-09-04,1,9,2017,18,1,40.73033,-73.9987,0
2016-12-16,0,12,2016,16,1,40.73033,-73.9987,0
2016-12-16,0,12,2016,16,1,40.73033,-73.9987,0
2016-12-16,0,12,2016,16,1,40.73033,-73.9987,0
2017-05-15,1,5,2017,10,1,40.73033,-73.9987,0
2017-05-15,1,5,2017,10,1,40.73033,-73.9987,0
2017-05-15,1,5,2017,10,1,40.73033,-73.9987,0
2017-03-19,0,3,2017,19,1,40.73033,-73.9987,0
2017-03-19,0,3,2017,19,1,40.73033,-73.9987,0
2017-03-19,0,3,2017,19,1,40.73033,-73.9987,0
2017-11-03,5,11,2017,16,1,40.73033,-73.9987,0
2017-11-03,5,11,2017,16,1,40.73033,-73.9987,0
2017-11-03,5,11,2017,16,1,40.73033,-73.9987,0
2017-07-23,0,7,2017,7,1,40.73033,-73.9987,0
2017-07-23,0,7,2017,7,1,40.73033,-73.9987,0
2017-07-23,0,7,2017,7,1,40.73033,-73.9987,0
2017-07-21,5,7,2017,9,1,40.73033,-73.9987,0
2017-07-21,5,7,2017,9,1,40.73033,-73.9987,0
2017-07-21,5,7,2017,9,1,40.73033,-73.9987,0
2017-03-09,4,3,2017,6,1,40.73033,-73.9987,0
2017-03-09,4,3,2017,6,1,40.73033,-73.9987,0
2017-03-09,4,3,2017,6,1,40.73033,-73.9987,0
2017-04-30,0,4,2017,12,1,40.73033,-73.9987,1
2017-04-30,0,4,2017,12,1,40.73033,-73.9987,1
2017-04-30,0,4,2017,12,1,40.73033,-73.9987,0
2017-03-03,5,3,2017,5,1,40.73033,-73.9987,1
2017-03-03,5,3,2017,5,1,40.73033,-73.9987,1
2017-03-03,5,3,2017,5,1,40.73033,-73.9987,1
2017-09-18,1,9,2017,11,1,40.73033,-73.9987,0
2017-09-18,1,9,2017,11,1,40.73033,-73.9987,1
2017-09-18,1,9,2017,11,1,40.73033,-73.9987,1
2016-11-20,2,11,2016,14,1,40.73033,-73.9987,0
2016-11-20,2,11,2016,14,1,40.73033,-73.9987,0
2016-11-20,2,11,2016,14,1,40.73033,-73.9987,0
2016-12-14,5,12,2016,8,1,40.73033,-73.9987,0
2016-12-14,5,12,2016,8,1,40.73033,-73.9987,0
2016-12-14,5,12,2016,8,1,40.73033,-73.9987,0
2017-12-12,2,12,2017,18,1,40.73033,-73.9987,0
2017-12-12,2,12,2017,18,1,40.73033,-73.9987,1
2017-12-12,2,12,2017,18,1,40.73033,-73.9987,1
2017-10-02,1,10,2017,12,1,40.73033,-73.9987,0
2017-10-02,1,10,2017,12,1,40.73033,-73.9987,1
2017-10-02,1,10,2017,12,1,40.73033,-73.9987,0
2017-04-20,4,4,2017,10,1,40.73033,-73.9987,0
2017-04-20,4,4,2017,10,1,40.73033,-73.9987,0
2017-04-20,4,4,2017,10,1,40.73033,-73.9987,0
2016-12-27,4,12,2016,18,1,40.73033,-73.9987,0
2016-12-27,4,12,2016,18,1,40.73033,-73.9987,0
2016-12-27,4,12,2016,18,1,40.73033,-73.9987,0
2017-11-04,6,11,2017,1,1,40.73033,-73.9987,0
2017-11-04,6,11,2017,1,1,40.73033,-73.9987,0
2017-11-04,6,11,2017,1,1,40.73033,-73.9987,0
2017-08-17,4,8,2017,23,1,40.73033,-73.9987,0
2017-08-17,4,8,2017,23,1,40.73033,-73.9987,0
2017-08-17,4,8,2017,23,1,40.73033,-73.9987,0
2017-07-23,0,7,2017,23,1,40.73033,-73.9987,0
2017-07-23,0,7,2017,23,1,40.73033,-73.9987,0
2017-07-23,0,7,2017,23,1,40.73033,-73.9987,0
2016-12-17,1,12,2016,20,1,40.73033,-73.9987,1
2016-12-17,1,12,2016,20,1,40.73033,-73.9987,1
2016-12-17,1,12,2016,20,1,40.73033,-73.9987,1
2017-08-18,5,8,2017,20,1,40.73033,-73.9987,0
2017-08-18,5,8,2017,20,1,40.73033,-73.9987,1
2017-08-18,5,8,2017,20,1,40.73033,-73.9987,0
2016-12-28,5,12,2016,22,1,40.73033,-73.9987,1
2016-12-28,5,12,2016,22,1,40.73033,-73.9987,0
2016-12-28,5,12,2016,22,1,40.73033,-73.9987,0
2017-12-29,5,12,2017,10,1,40.73033,-73.9987,0
2017-12-29,5,12,2017,10,1,40.73033,-73.9987,0
